"id","setor","subSetor","empName","ultBal","codigo","roic","cresRec5a","nAcoes","divBruta","disponib","ativCirc","ativos","patLiq","recLiq12m","ebit12m","LucLiq12m","recLiq3m","ebit3m","LucLiq3m","ultInsert","ultAt"
"3075","Computadores e Equipamentos","Computadores e Equipamentos","POSITIVO TEC ON NM","2024-09-30","POSI3","10.9","19.4","141800000","1194200000","423623000","2913920000","4263280000","1651110000","4247510000","351327000","260101000","819569000","49306000","560000","2024-11-14 06:26:39","2024-11-14 06:26:39"
"3076","Alimentos Processados","Carnes e Derivados","Marfrig ON NM","2024-09-30","MRFG3","5.3","23.6","906000000","58546700000","19850400000","54567000000","134859000000","5383430000","139962000000","5105360000","228914000","39060200000","1966280000","79141000","2024-11-14 06:27:47","2024-11-14 06:27:47"
"3077","Construção Civil","Incorporações","MRV ON NM","2024-09-30","MRVE3","2.7","6.5","562827000","8432960000","339990000","12260200000","27331600000","6569830000","8573690000","701824000","-358317000","2439980000","246897000","-12722000","2024-11-14 06:27:59","2024-11-14 06:27:59"
"3078","Construção Civil","Incorporações","CYRELA BRAZIL REALTY PN","2024-09-30","CYRE3","7.6","15.4","399743000","5466320000","3041850000","11094500000","19574000000","8944690000","7169650000","1231880000","1400170000","2029650000","381008000","473101000","2024-11-14 06:28:25","2024-11-14 06:28:25"
"3079","Comércio e Distribuição","Medicamentos e Outros Produtos","HYPERA ON","2024-09-30","HYPE3","9.8","19.7","633421000","10280000000","3208620000","8788710000","25874200000","12214800000","7778400000","2192920000","1568490000","1915910000","451067000","376378000","2024-11-14 06:28:35","2024-11-14 06:28:35"
"3080","Construção Civil","Incorporações","ROSSI RESIDENCIAL ON N1","2024-09-30","RSID3","-2.5","2.2","20000000","379602000","27944000","252399000","503144000","-972057000","84333000","-11768000","276275000","33401000","7243000","-64974000","2024-11-14 06:29:43","2024-11-14 06:29:43"
"3081","Programas e Serviços","Programas e Serviços","TC ON NM","2024-09-30","TRAD3","-27.9","-28.6","40021000","2943000","52013000","89248000","256090000","232152000","48598000","-56887000","-240961000","10737000","-13541000","-15821000","2024-11-14 06:29:50","2024-11-14 06:29:50"
"3082","Programas e Serviços","Programas e Serviços","WDC NETWORKS ON NM","2024-09-30","LVTC3","15.2","-11.7","64663100","0","52768000","507013000","1394920000","653675000","833831000","188025000","8254000","212271000","32343000","5064000","2024-11-14 06:29:58","2024-11-14 06:29:58"
"3083","Petróleo, Gás e Biocombustíveis","Equipamentos e Serviços","OSX BRASIL ON NM","2024-09-30","OSXB3","-2.7","53.4","3148000","6540270000","1517000","8847000","2368060000","-7463020000","63014000","-63800000","-1249160000","18679000","-28842000","-175335000","2024-11-14 06:30:59","2024-11-14 06:30:59"
"3084","Exploração de Imóveis","Intermediação Imobiliária","LOPES BRASIL ON NM","2024-09-30","LPSB3","12.8","1.2","147555000","0","65067000","109102000","397116000","228305000","184094000","41678000","12170000","52439000","14161000","5547000","2024-11-14 06:31:05","2024-11-14 06:31:05"
"3085","Comércio","Tecidos, Vestuário e Calçados","AZZAS 2154 ON","2024-09-30","AZZA3","4.6","44.3","206490000","2458940000","766397000","6607910000","14906300000","7865410000","6400540000","571558000","530751000","2546620000","193147000","206463000","2024-11-14 06:31:31","2024-11-14 06:31:31"
"3086","Construção Civil","Incorporações","GAFISA ON","2024-09-30","GFSA3","-5.2","16.4","115936000","1728310000","242218000","3200910000","5035870000","1949460000","893140000","-244870000","109954000","220697000","-71676000","67025000","2024-11-14 06:32:14","2024-11-14 06:32:14"
"3087","Serv.Méd.Hospit. Análises e Diagnósticos","Serv.Méd.Hospit. Análises e Diagnósticos","DIAGNOSTICOS DA AMERICA SA ON","2024-09-30","DASA3","4.3","24.9","752800000","11546500000","2819640000","9572370000","28290100000","8616210000","14971100000","1040720000","-905425000","3969210000","392772000","-87489000","2024-11-14 06:32:23","2024-11-14 06:32:23"
"3088","Serviços Financeiros Diversos","Serviços Financeiros Diversos","B3 ON","2024-09-30","B3SA3","18.8","4.5","5426500000","12878300000","14873100000","16434200000","46068100000","19145200000","10398500000","5796410000","4313670000","2711380000","1604860000","1204490000","2024-11-14 06:32:24","2024-11-14 06:32:24"
"3089","Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição","ULTRAPAR PARTICIPAÇÕES SA ON","2024-09-30","UGPA3","16.5","12","1115400000","15337300000","4232770000","16166100000","39321800000","14703800000","131518000000","5074640000","2619970000","35357700000","1190640000","651582000","2024-11-14 06:32:36","2024-11-14 06:32:36"
"3090","Agropecuária","Agricultura","BOA SAFRA ON NM","2024-09-30","SOJA3","9.2","26","135322000","379808000","487865000","1935160000","2862760000","1305840000","1725140000","194231000","225138000","727380000","74759000","35038000","2024-11-14 06:32:52","2024-11-14 06:32:52"
"3091","Comércio","Eletrodomésticos","CASAS BAHIA ON","2024-09-30","BHIA3","5.5","-0.9","95087000","9516000000","2119000000","13429000000","32027000000","2879000000","26639000000","1234000000","-1593000000","6399000000","427000000","-369000000","2024-11-14 06:33:26","2024-11-14 06:33:26"
"3092","Viagens e Lazer","Brinquedos e Jogos","ESTRELA PN","2024-09-30","ESTR4","-1","6.1","8084000","104131000","473000","150569000","322381000","-575735000","149946000","-2953000","-25816000","55256000","9915000","-9263000","2024-11-14 11:21:38","2024-11-14 11:21:38"
"3093","Siderurgia e Metalurgia","Artefatos de Ferro e Aço","TEKNO PN","2024-09-30","TKNO4","17.5","10.3","2948000","1722000","93207000","234990000","399694000","310829000","293428000","45986000","46777000","76384000","12633000","13248000","2024-11-14 11:22:14","2024-11-14 11:22:14"
"3094","Transporte","Transporte Aéreo","AZUL PN","2024-09-30","AZUL4","16.9","31.4","348137000","30366600000","1139130000","5011150000","23404200000","-26036000000","18886200000","3130650000","-4752020000","5129600000","1177430000","121186000","2024-11-14 11:22:39","2024-11-14 11:22:39"
"3095","Tecidos, Vestuário e Calçados","Fios e Tecidos","DOHLER PN","2024-09-30","DOHL4","-1.1","4.5","75645000","116809000","40861000","540987000","966748000","687552000","631986000","-9649990","-10738000","176784000","-6936000","-3968000","2024-11-14 11:22:49","2024-11-14 11:22:49"
"3096","Construção e Engenharia","Engenharia Consultiva","SONDOTECNICA S/A. PNB","2024-09-30","SOND6","33.1","33.3","2458000","0","30348000","71875000","119678000","59832000","174594000","28926000","11752000","49240000","12211000","6636000","2024-11-18 18:44:26","2024-11-18 18:44:26"
"3097","Exploração de Imóveis","Exploração de Imóveis","CIA HABITASUL PNA","2024-09-30","HBTS5","11","19.4","9133690","252837000","23387000","203347000","1570640000","673759000","325423000","169061000","179808000","15661000","-12421000","-3459000","2024-11-18 18:44:48","2024-11-18 18:44:48"
"3098","Tecidos, Vestuário e Calçados","Fios e Tecidos","RENAUX PN","2024-09-30","TXRX4","-4.8","-8.9","4259000","303203000","132000","68329000","179064000","-327457000","117780000","-8132000","20684000","33398000","-1315000","-12487000","2024-11-18 18:46:36","2024-11-18 18:46:36"
"3099","Energia Elétrica","Energia Elétrica","RENOVA PN N2","2024-09-30","RNEW4","4","43.8","249484000","1159280000","132107000","255715000","3078210000","883600000","218469000","116559000","76436000","69276000","23280000","-1347000","2024-11-18 18:46:40","2024-11-18 18:46:40"
"3100","Construção e Engenharia","Construção Pesada","AZEVEDO & TRAVASSOS PN","2024-09-30","AZEV4","-15.8","284.2","197585000","82420000","6877000","168253000","777700000","286038000","189709000","-107900000","-154732000","37763000","-18972000","-22809000","2024-11-18 18:46:45","2024-11-18 18:46:45"
"3101","Máquinas e Equipamentos","Máq. e Equip. Industriais","INEPAR S/A PN","2024-09-30","INEP4","-6.5","-9.1","44316300","913339000","369000","98239000","1024520000","-1377160000","4288000","-62685000","508191000","216000","-8022000","-11403000","2024-11-18 18:47:53","2024-11-18 18:47:53"
"3102","Comércio","Material de Transporte","WLM PN","2024-09-30","WLMM4","19.3","31.3","36414700","232207000","128433000","709012000","1148310000","761138000","3276170000","190525000","139481000","762967000","44521000","29555000","2024-11-18 18:48:22","2024-11-18 18:48:22"
"3103","Equipamentos","Equipamentos","BAUMER PN","2024-09-30","BALM4","13.9","6","9800000","17360000","67736000","195557000","269173000","163039000","178513000","26234000","19830000","54163000","11943000","5122000","2024-11-18 18:48:24","2024-11-18 18:48:24"
"3104","Material de Transporte","Material Rodoviário","RECRUSUL PN","2024-09-30","RCSL4","-10","6.9","31822000","0","4000","16417000","49321000","-9621000","30489000","-4729000","-12601000","3159000","-2244000","-5783000","2024-11-18 18:48:34","2024-11-18 18:48:34"
"3105","Alimentos Processados","Carnes e Derivados","EXCELSIOR PN","2024-09-30","BAUH4","20.1","7","5222000","0","38804000","81282000","176175000","119769000","239817000","20241000","25000000","63755000","5602000","5957000","2024-11-18 18:49:10","2024-11-18 18:49:10"
"3106","Energia Elétrica","Energia Elétrica","CELESC PN N2","2024-09-30","CLSC4","10.2","4.1","38572000","4335540000","1336850000","4226280000","13421500000","3382980000","10436000000","1139670000","674677000","2626660000","157750000","76137000","2024-11-18 18:49:32","2024-11-18 18:49:32"
"3107","Holdings Diversificadas","Holdings Diversificadas","CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA PN","2024-09-30","PEAB4","-1.1","41","18908000","114173000","202168000","256649000","1269870000","897527000","71963000","-11429000","34301000","23233000","-594000","14284000","2024-11-18 18:49:50","2024-11-18 18:49:50"
"3108","Utilidades Domésticas","Utensílios Domésticos","HERCULES S/A PN","2024-09-30","HETA4","25.5","31.1","510000","324582000","0","4125000","14588000","-351178000","4160000","3715000","803000","1108000","1008000","322000","2024-11-18 18:49:54","2024-11-18 18:49:54"
"3109","Madeira e Papel","Papel e Celulose","MELHORAMENTOS PN","2024-09-30","MSPA4","-1.7","13","6405000","162259000","43722000","116454000","1419470000","830886000","155991000","-22934000","-13908000","40970000","-6184000","-8090000","2024-11-18 18:50:06","2024-11-18 18:50:06"
"3110","Alimentos Processados","Alimentos Diversos","JOSAPAR S/A PN","2024-09-30","JOPA4","8.4","9.5","10582000","1138310000","575310000","1604890000","2217470000","603799000","2198320000","133184000","34769000","602434000","22651000","3891000","2024-11-18 18:50:06","2024-11-18 18:50:06"
"3111","Tecidos, Vestuário e Calçados","Fios e Tecidos","KARSTEN PN","2024-09-30","CTKA4","13","16.6","6205000","452886000","54617000","458695000","650916000","-56602000","699472000","65670000","67570000","171855000","23325000","26584000","2024-11-18 18:50:14","2024-11-18 18:50:14"
"3112","Tecidos, Vestuário e Calçados","Fios e Tecidos","TEKA S.A. PN","2024-09-30","TEKA4","2.1","23.7","503000","613686000","491000","138119000","1227090000","-2202960000","323663000","16028000","-170883000","90912000","6763000","-66770000","2024-11-18 18:50:15","2024-11-18 18:50:15"
"3113","Utilidades Domésticas","Móveis","UNICASA ON NM","2024-09-30","UCAS3","0.9","10.1","66086000","97871000","45249000","108900000","371540000","197051000","220940000","2786000","12733000","58662000","-56000","191000","2024-11-18 18:51:51","2024-11-18 18:51:51"
"3114","Construção Civil","Incorporações","VIVER ON NM","2024-09-30","VIVR3","1.5","12","38366000","34396000","12873000","128594000","292799000","138069000","119106000","4081000","-58690000","21964000","-1989000","-10481000","2024-11-18 18:51:54","2024-11-18 18:51:54"
"3115","Holdings Diversificadas","Holdings Diversificadas","MONTEIRO ARANHA ON","2024-09-30","MOAR3","-2","-98","12251000","667986000","1592190000","1639850000","2900000000","1507750000","0","-25674000","197016000","0","-6022000","-22850000","2024-11-18 18:52:45","2024-11-18 18:52:45"
"3116","Serviços Diversos","Serviços Diversos","ATMASA ON","2024-09-30","ATMP3","-4.7","-24.8","26710000","243643000","65450000","335980000","1290260000","368994000","358252000","-56348000","234859000","91958000","-8702000","-25774000","2024-11-18 18:52:59","2024-11-18 18:52:59"
"3117","Exploração de Imóveis","Exploração de Imóveis","Generalshopp ON NM","2024-09-30","GSHP3","4.1","15.9","1928770","2100270000","91886000","246740000","1386080000","-1061160000","171102000","52295000","-220588000","43010000","14844000","2628000","2024-11-18 18:53:09","2024-11-18 18:53:09"
"3118","Construção Civil","Incorporações","ALPHAVILLE ON NM","2024-09-30","AVLL3","14.8","31.3","195330000","605205000","260816000","511197000","1366410000","-70791000","615301000","153235000","-171688000","190369000","55768000","4147000","2024-11-18 18:54:30","2024-11-18 18:54:30"
"3119","Serviços Financeiros Diversos","Serviços Financeiros Diversos","CIELO ON NM","2024-09-30","CIEL3","2.5","-7.8","2716820000","3332600000","1200090000","88392000000","99357900000","8866850000","6165020000","614592000","1539030000","2523920000","413876000","169690000","2024-11-18 18:54:38","2024-11-18 18:54:38"
"3120","Tecidos, Vestuário e Calçados","Acessórios","MUNDIAL S/A ON","2024-09-30","MNDL3","8.3","16.2","9921000","470257000","2693000","556554000","1413200000","156921000","930918000","108923000","1734000","250591000","24819000","5190000","2024-11-18 18:54:41","2024-11-18 18:54:41"
"3121","Diversos","Serviços Educacionais","BAHEMA ON","2024-09-30","BAHI3","-1.5","22.7","26390600","117801000","2308000","115132000","607998000","121583000","358572000","-8929010","144000","89067000","445000","-14080000","2024-11-18 18:55:12","2024-11-18 18:55:12"
"3122","Petróleo, Gás e Biocombustíveis","Exploração, Refino e Distribuição","REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A ON","2024-09-30","RPMG3","-16.3","43.4","67692000","1075000","512000","7334850000","7762270000","-6147100000","5771530000","-1261080000","-1088710000","1908250000","-380941000","-372353000","2024-11-18 18:55:29","2024-11-18 18:55:29"
"3123","Construção Civil","Incorporações","JHSF Part ON NM","2024-09-30","JHSF3","5.1","7.5","679329000","3960580000","1207280000","4080570000","12445100000","5265410000","1557430000","568193000","617613000","373330000","89632000","148365000","2024-11-18 18:55:40","2024-11-18 18:55:40"
"3124","Exploração de Imóveis","Exploração de Imóveis","SYN PROP TEC ON NM","2024-09-30","SYNE3","16.7","21.7","152644000","848434000","680534000","1171790000","3795590000","1573570000","1395380000","519631000","491778000","85962000","30572000","22571000","2024-11-18 18:55:59","2024-11-18 18:55:59"
"3125","Máquinas e Equipamentos","Máq. e Equip. Industriais","NORDON INDS METALURGICAS SA ON","2024-09-30","NORD3","-2","11.1","6621000","37948000","36000","1910000","19373000","-165048000","2504000","-387000","-8616000","582000","-114000","-367000","2024-11-18 18:56:20","2024-11-18 18:56:20"
"3126","Diversos","Serviços Educacionais","CRUZEIRO EDU ON NM","2024-09-30","CSED3","11","11.5","364543000","1073290000","710939000","1061840000","4826600000","1480580000","2504900000","442044000","161018000","624932000","143183000","62082000","2024-11-18 18:56:32","2024-11-18 18:56:32"
"3127","Petróleo, Gás e Biocombustíveis","Equipamentos e Serviços","LUPATECH ON NM","2024-09-30","LUPA3","-2.7","9.6","42130000","154433000","9576000","121991000","459595000","120155000","119643000","-11805000","57998000","30690000","-2790000","-9821000","2024-11-18 18:57:45","2024-11-18 18:57:45"
