"id","ultCot","cod","cotAtual","nAcoes","divYield","ultInsert","ultAt"
"8404","2023-03-08","AMBP3","22.3","112936000","1.4","2023-03-08 21:46:24","2023-11-07 14:11:30"
"8405","2023-03-08","SMTO3","28.82","354011000","3.9","2023-03-08 21:46:27","2023-11-07 14:08:05"
"8406","2023-03-08","ALSO3","17.54","573937000","1","2023-03-08 21:46:29","2023-11-07 14:11:50"
"8407","2023-03-08","AGRO3","26.22","102377000","20","2023-03-08 21:46:30","2023-11-07 14:08:10"
"8408","2023-03-08","CCRO3","11.62","2020000000","3.3","2023-03-08 21:46:30","2023-11-07 14:07:40"
"8409","2023-03-08","VAMO3","14.5","1025400000","1.8","2023-03-08 21:46:33","2023-11-07 14:11:28"
"8410","2023-03-08","PRIO3","34.47","887229000","0","2023-03-08 21:46:35","2023-11-07 14:09:17"
"8411","2023-03-08","DXCO3","6.48","837059000","4.6","2023-03-08 21:46:38","2023-11-07 14:07:37"
"8412","2023-03-08","NTCO3","15.45","1383150000","0.9","2023-03-08 21:46:38","2023-11-07 14:04:18"
"8413","2023-03-08","PGMN3","3.62","463830000","5.1","2023-03-08 21:46:43","2023-11-07 14:11:00"
"8414","2023-03-08","CMIN3","5.08","5485340000","18.3","2023-03-08 21:46:44","2023-11-07 14:08:56"
"8415","2023-03-08","LOGN3","34","106477000","0","2023-03-08 21:46:46","2023-11-07 14:11:35"
"8416","2023-03-08","COGN3","2.2","1876610000","0","2023-03-08 21:46:46","2023-11-07 14:04:11"
"8417","2023-03-08","EVEN3","4.82","212000000","3.1","2023-03-08 21:46:47","2023-11-07 14:08:22"
"8418","2023-03-08","TTEN3","13.07","498298000","0.1","2023-03-08 21:46:48","2023-11-07 14:13:45"
"8419","2023-03-08","LREN3","19.6","963227000","3.4","2023-03-08 21:46:49","2023-11-07 14:12:52"
"8420","2023-03-08","JFEN3","3.11","21041000","0","2023-03-08 21:46:50","2023-11-07 14:05:39"
"8421","2023-03-08","TECN3","2.57","72706000","3.2","2023-03-08 21:46:51","2023-11-07 14:07:30"
"8422","2023-03-08","CSAN3","15.5","1874070000","2.8","2023-03-08 21:46:53","2023-11-07 14:11:07"
"8423","2023-03-08","PFRM3","3.25","123813000","5.3","2023-03-08 21:46:57","2023-11-07 14:07:25"
"8424","2023-03-08","ATOM3","2.8","23805000","2.2","2023-03-08 21:46:58","2023-11-07 14:07:42"
"8425","2023-03-08","BIOM3","4.1","81288000","0","2023-03-08 21:46:59","2023-11-07 14:12:54"
"8426","2023-03-08","ANIM3","3.7","403869000","0","2023-03-08 21:47:05","2023-11-07 14:04:47"
"8427","2023-03-08","PMAM3","5.08","43404000","0","2023-03-08 21:47:09","2023-11-07 14:12:56"
"8428","2023-03-08","PNVL3","10","150377000","2.2","2023-03-08 21:47:10","2023-11-07 14:12:59"
"8429","2023-03-08","EQTL3","26.05","1129320000","2.5","2023-03-08 21:47:13","2023-11-07 14:10:00"
"8430","2023-03-08","SEQL3","3.84","140702000","0","2023-03-08 21:47:17","2023-11-07 14:04:31"
"8431","2023-03-08","PLPL3","4.55","204256000","3.5","2023-03-08 21:47:18","2023-11-07 14:08:36"
"8432","2023-03-08","KEPL3","20.31","179720000","9.9","2023-03-08 21:47:19","2023-11-07 14:07:27"
"8433","2023-03-08","ARML3","14.34","346016000","2.8","2023-03-08 21:47:21","2023-11-07 14:11:47"
"8434","2023-03-08","CAML3","7.83","350000000","4.8","2023-03-08 21:47:22","2023-11-07 14:07:58"
"8435","2023-03-08","AVLL3","5.7","22415800","0","2023-03-08 21:47:23","2023-11-07 14:05:41"
"8436","2023-03-08","JALL3","7.59","294697000","2.3","2023-03-08 21:47:25","2023-11-07 14:06:38"
"8437","2023-03-08","RAIL3","19","1854160000","0.1","2023-03-08 21:47:26","2023-11-07 14:03:26"
"8438","2023-03-08","CIEL3","5.26","2716820000","4.8","2023-03-08 21:47:28","2023-11-07 14:09:10"
"8439","2023-03-08","MNDL3","51.57","2480000","0","2023-03-08 21:47:30","2023-11-07 14:13:01"
"8440","2023-03-08","RADL3","24.3","1651930000","1","2023-03-08 21:47:31","2023-11-07 14:12:00"
"8441","2023-03-08","PTBL3","7.18","140987000","4.6","2023-03-08 21:47:32","2023-11-07 14:13:03"
"8442","2023-03-08","QUAL3","4.93","284014000","5.2","2023-03-08 21:47:32","2023-11-07 14:08:44"
"8443","2023-03-08","MEAL3","2.09","286370000","0","2023-03-08 21:47:33","2023-11-07 14:04:26"
"8444","2023-03-08","MYPK3","11.53","153720000","7.2","2023-03-08 21:47:34","2023-11-07 14:13:06"
"8445","2023-03-08","ALPK3","1.46","214427000","0","2023-03-08 21:47:35","2023-11-07 14:05:08"
"8446","2023-03-08","MELK3","3.05","206269000","7","2023-03-08 21:47:36","2023-11-07 14:07:56"
"8447","2023-03-08","MOVI3","7.98","362302000","18.2","2023-03-08 21:47:38","2023-11-07 14:06:35"
"8448","2023-03-08","IGTI3","2.51","2104090000","1.3","2023-03-08 21:47:39","2023-11-07 14:12:18"
"8449","2023-03-08","POSI3","7.19","141800000","4.7","2023-03-08 21:47:41","2023-11-07 14:07:47"
"8450","2023-03-08","AERI3","1.39","766213000","1.5","2023-03-08 21:47:44","2023-11-07 14:03:58"
"8451","2023-03-08","RDNI3","6","43770000","1","2023-03-08 21:47:47","2023-11-07 14:10:28"
"8452","2023-03-08","RANI3","8.5","246359000","7","2023-03-08 21:47:48","2023-11-07 14:13:08"
"8453","2023-03-08","ROMI3","17.85","88734000","4.9","2023-03-08 21:47:48","2023-11-07 14:13:10"
"8454","2023-03-08","CALI3","8.5","3721000","5.1","2023-03-08 21:47:50","2023-11-07 14:13:12"
"8455","2023-03-08","BAHI3","10.61","23897700","0","2023-03-08 21:47:51","2023-11-07 14:13:14"
"8456","2023-03-08","ASAI3","18.04","1350260000","0.9","2023-03-08 21:47:56","2023-11-07 14:10:58"
"8457","2023-03-08","CASH3","0.96","865180000","0","2023-03-08 21:47:57","2023-11-07 14:04:13"
"8458","2023-03-08","SIMH3","8.22","838408000","7.9","2023-03-08 21:47:58","2023-11-07 14:09:32"
"8459","2023-03-08","CSMG3","15.19","380253000","2.5","2023-03-08 21:48:03","2023-11-07 14:08:59"
"8460","2023-03-08","RPMG3","1.64","67692000","0","2023-03-08 21:48:04","2023-11-07 14:13:16"
"8461","2023-03-08","JSLG3","7.49","286431000","6","2023-03-08 21:48:04","2023-11-07 14:09:22"
"8462","2023-03-08","LOGG3","14.45","102159000","6.4","2023-03-08 21:48:07","2023-11-07 14:06:42"
"8463","2023-03-08","SBFG3","9.27","243596000","1.3","2023-03-08 21:48:09","2023-11-07 14:08:32"
"8464","2023-03-08","DMVF3","3.51","50603000","0","2023-03-08 21:48:11","2023-11-07 14:08:46"
"8465","2023-03-08","JHSF3","4.41","679329000","3.3","2023-03-08 21:48:12","2023-11-07 14:06:54"
"8466","2023-03-08","BEEF3","11.89","607283000","4.7","2023-03-08 21:48:14","2023-11-07 14:09:24"
"8467","2023-03-08","MRVE3","5.96","483784000","6.6","2023-03-08 21:48:15","2023-11-07 14:08:51"
"8468","2023-03-08","LEVE3","31.89","128309000","14.1","2023-03-08 21:48:16","2023-11-07 14:13:18"
"8469","2023-03-08","VSTE3","12.01","113427000","0","2023-03-08 21:48:16","2023-11-07 14:13:53"
"8470","2023-03-08","CYRE3","15.96","399743000","3.5","2023-03-08 21:48:19","2023-11-07 14:13:21"
"8471","2023-03-08","AURE3","14.85","1000000000","0","2023-03-08 21:48:19","2023-11-07 14:13:47"
"8472","2023-03-08","MTRE3","3.7","105775000","6.1","2023-03-08 21:48:20","2023-11-07 14:10:08"
"8473","2023-03-08","HBRE3","4.24","103189000","0","2023-03-08 21:48:21","2023-11-07 14:06:23"
"8474","2023-03-08","HYPE3","42.32","633421000","2.9","2023-03-08 21:48:23","2023-11-07 14:10:45"
"8475","2023-03-08","NEOE3","14.38","1213800000","6.4","2023-03-08 21:48:24","2023-11-07 14:06:51"
"8476","2023-03-08","SYNE3","4.1","152644000","12.8","2023-03-08 21:48:25","2023-11-07 14:06:04"
"8477","2023-03-08","MDNE3","5.5","84909000","0","2023-03-08 21:48:27","2023-11-07 14:07:11"
"8478","2023-03-08","VALE3","86.11","4539010000","4.7","2023-03-08 21:48:30","2023-11-07 14:13:23"
"8479","2023-03-08","EGIE3","40.4","815928000","5.5","2023-03-08 21:48:30","2023-11-07 14:10:38"
"8480","2023-03-08","WEGE3","40.16","4197320000","1.3","2023-03-08 21:48:33","2023-11-07 14:13:26"
"8481","2023-03-08","CPFE3","30.65","1152250000","10.6","2023-03-08 21:48:33","2023-11-07 14:08:27"
"8482","2023-03-08","REDE3","5.23","2110320000","10","2023-03-08 21:48:37","2023-11-07 14:13:28"
"8483","2023-03-08","SLCE3","47.81","233665000","5.8","2023-03-08 21:48:39","2023-11-07 14:08:25"
"8484","2023-03-08","CSUD3","10","41800000","9.3","2023-03-08 21:48:41","2023-11-07 14:08:17"
"8485","2023-03-08","NORD3","7","6621000","0","2023-03-08 21:48:42","2023-11-07 14:04:43"
"8486","2023-03-08","NGRD3","1.19","238662000","1.2","2023-03-08 21:48:43","2023-11-07 14:12:15"
"8487","2023-03-08","PARD3","19.76","126839000","3.2","2023-03-08 21:48:43","2023-11-07 14:10:27"
"8488","2023-03-08","GRND3","7.49","902160000","4.1","2023-03-08 21:48:44","2023-11-07 14:09:12"
"8489","2023-03-08","TEND3","4.95","104344000","0","2023-03-08 21:48:45","2023-11-07 14:05:32"
"8490","2023-03-08","ELMD3","15.21","139984000","0","2023-03-08 21:48:47","2023-11-07 14:03:28"
"8491","2023-03-08","ALLD3","4.98","93220600","18.6","2023-03-08 21:48:48","2023-11-07 14:08:30"
"8492","2023-03-08","RSID3","3.13","20000000","0","2023-03-08 21:48:48","2023-11-07 14:05:43"
"8493","2023-03-08","VLID3","8.73","81836000","3","2023-03-08 21:48:49","2023-11-07 14:11:20"
"8494","2023-03-08","CSED3","3.13","367049000","4.3","2023-03-08 21:48:49","2023-11-07 14:11:45"
"8495","2023-03-08","WIZC3","7.05","159907000","8.3","2023-03-08 21:48:53","2023-11-07 14:13:54"
"8496","2023-03-08","EZTC3","13.48","220989000","5.9","2023-03-08 21:48:56","2023-11-07 14:08:41"
"8497","2023-03-08","LVTC3","5.8","64663100","3","2023-03-08 21:48:56","2023-11-07 14:13:49"
"8498","2023-03-08","PDTC3","2.45","78450000","0","2023-03-08 21:48:58","2023-11-07 14:12:11"
"8499","2023-03-08","VULC3","11.3","245916000","3.3","2023-03-08 21:49:04","2023-11-07 14:13:30"
"8500","2023-03-08","SUZB3","47.44","1324120000","5.2","2023-03-08 21:49:07","2023-11-07 14:13:33"
"8501","2023-03-08","OSXB3","7.35","3148000","0","2023-03-08 21:49:08","2023-11-07 14:05:52"
"8502","2023-03-08","INTB3","29.37","327611000","1.2","2023-03-08 21:49:10","2023-11-07 14:11:23"
"8503","2023-03-08","LPSB3","1.7","147555000","4.4","2023-03-08 21:49:11","2023-11-07 14:11:25"
"8504","2023-03-08","AESB3","10.2","601927000","0.9","2023-03-08 21:49:12","2023-11-07 14:03:24"
"8505","2023-03-08","BMOB3","13.7","90909100","1.5","2023-03-08 21:49:12","2023-11-07 14:10:17"
"8506","2023-03-08","CAMB3","5.66","42275000","3.4","2023-03-08 21:49:13","2023-11-07 14:13:35"
"8507","2023-03-08","CRFB3","13.13","2104770000","2.6","2023-03-08 21:49:15","2023-11-07 14:09:55"
"8508","2023-03-08","CVCB3","3.8","277247000","0","2023-03-08 21:49:17","2023-11-07 14:04:58"
"8509","2023-03-08","CEAB3","3.11","308245000","0","2023-03-08 21:49:21","2023-11-07 14:04:16"
"8510","2023-03-08","VIVA3","22.38","236198000","0.2","2023-03-08 21:49:23","2023-11-07 14:10:25"
"8511","2023-03-08","FRTA3","2.32","2053610","0","2023-03-08 21:49:24","2023-11-07 14:05:22"
"8512","2023-03-08","LWSA3","5.32","594090000","0","2023-03-08 21:49:27","2023-11-07 14:12:20"
"8513","2023-03-08","PSSA3","26.75","646586000","4.3","2023-03-08 21:49:29","2023-11-07 14:10:02"
"8514","2023-03-08","OFSA3","26","53949000","2.6","2023-03-08 21:49:34","2023-11-07 14:09:37"
"8515","2023-03-08","GFSA3","8.27","60417000","0","2023-03-08 21:49:35","2023-11-07 14:03:56"
"8516","2023-03-08","TCSA3","2.62","73619000","0","2023-03-08 21:49:37","2023-11-07 14:04:55"
"8517","2023-03-08","HBSA3","1.96","760383000","0","2023-03-08 21:49:38","2023-11-07 14:03:43"
"8518","2023-03-08","DASA3","8.3","752800000","1.2","2023-03-08 21:49:39","2023-11-07 14:04:01"
"8519","2023-03-08","B3SA3","11.65","5819000000","4.5","2023-03-08 21:49:40","2023-11-07 14:10:55"
"8520","2023-03-08","LUPA3","5.32","32297000","0","2023-03-08 21:49:42","2023-11-07 14:04:38"
"8521","2023-03-08","ESPA3","1.25","361423000","0","2023-03-08 21:49:43","2023-11-07 14:03:38"
"8522","2023-03-08","UGPA3","13.77","1115200000","3.7","2023-03-08 21:49:46","2023-11-07 14:13:37"
"8523","2023-03-08","CSNA3","17.99","1326090000","13.5","2023-03-08 21:49:48","2023-11-07 14:09:02"
"8524","2023-03-08","SOMA3","8.98","784747000","1","2023-03-08 21:49:49","2023-11-07 14:11:33"
"8525","2023-03-08","TGMA3","17.62","66003000","6.4","2023-03-08 21:49:50","2023-11-07 14:09:07"
"8526","2023-03-08","SOJA3","12.85","117140000","0.9","2023-03-08 21:49:54","2023-11-07 14:09:29"
"8527","2023-03-08","SQIA3","17.06","87942000","0.4","2023-03-08 21:49:54","2023-11-07 14:11:57"
"8528","2023-03-08","VIIA3","1.95","1598430000","0","2023-03-08 21:49:56","2023-11-07 14:03:51"
"8529","2023-03-08","MDIA3","31.92","339000000","0.6","2023-03-08 21:49:57","2023-11-07 14:10:53"
"8530","2023-03-08","MEGA3","8.65","622731000","0","2023-03-08 21:49:59","2023-11-07 14:13:48"
"8531","2023-03-08","GPIV33","2.49","79209500","0","2023-03-08 21:50:04","2023-11-07 14:13:41"
"8532","2023-03-08","AURA33","35.4","70742500","4.2","2023-03-08 21:50:09","2023-11-07 14:13:43"
"8533","2023-03-09","ELET6","34.04","2307100000","3.1","2023-03-09 21:40:19","2023-11-07 14:11:05"
"8534","2023-03-09","CEBR6","11.09","72082000","35.1","2023-03-09 21:40:23","2023-11-07 14:06:49"
"8535","2023-03-09","UNIP6","79.29","103876000","17.3","2023-03-09 21:40:26","2023-11-07 14:07:07"
"8536","2023-03-09","CRPG6","27.3","29019000","17.4","2023-03-09 21:40:40","2023-11-07 14:08:34"
"8537","2023-03-09","CPLE6","6.76","2736550000","13.1","2023-03-09 21:40:44","2023-11-07 14:11:18"
"8538","2023-03-09","CGAS5","129.1","132521000","11.9","2023-03-09 21:41:07","2023-11-07 14:09:15"
"8539","2023-03-09","COCE5","42.1","77855000","4.6","2023-03-09 21:41:37","2023-11-07 14:12:26"
"8540","2023-03-09","RAIZ4","2.8","10352500000","5.3","2023-03-09 21:41:48","2023-11-07 14:11:40"
"8541","2023-03-09","RNEW4","2.03","249484000","0","2023-03-09 21:41:53","2023-11-07 14:06:20"
"8542","2023-03-09","AZEV4","1.63","77180000","0","2023-03-09 21:41:57","2023-11-07 14:09:35"
"8543","2023-03-09","GOAU4","12.15","1033840000","9.7","2023-03-09 21:42:02","2023-11-07 14:06:30"
"8544","2023-03-09","RAPT4","8.31","329331000","10.3","2023-03-09 21:42:08","2023-11-07 14:07:32"
"8545","2023-03-09","HOOT4","1.12","18372000","0","2023-03-09 21:42:11","2023-11-07 14:05:59"
"8546","2023-03-09","PTNT4","6.2","48046500","5.1","2023-03-09 21:42:12","2023-11-07 14:07:14"
"8547","2023-03-09","EALT4","7.18","22500000","4.2","2023-03-09 21:42:15","2023-11-07 14:06:33"
"8548","2023-03-09","MWET4","10.93","2058000","0","2023-03-09 21:42:18","2023-11-07 14:06:06"
"8549","2023-03-09","EKTR4","37.89","193759000","20.5","2023-03-09 21:42:33","2023-11-07 14:08:12"
"8550","2023-03-09","PETR4","25.31","13044500000","66.1","2023-03-09 21:42:34","2023-11-07 14:06:13"
"8551","2023-03-09","SAPR4","3.48","1511210000","8.8","2023-03-09 21:42:39","2023-11-07 14:07:19"
"8552","2023-03-09","BOBR4","1.17","260510000","0","2023-03-09 21:42:45","2023-11-07 14:04:45"
"8553","2023-03-09","OIBR4","3.33","660304000","0","2023-03-09 21:42:47","2023-11-07 14:05:27"
"8554","2023-03-09","GGBR4","27.38","1757070000","12.9","2023-03-09 21:42:48","2023-11-07 14:06:46"
"8555","2023-03-09","DEXP4","6.67","94014000","6.1","2023-03-09 21:42:57","2023-11-07 14:07:09"
"8556","2023-03-09","ALUP4","9.25","914276000","4.4","2023-03-09 21:42:58","2023-11-07 14:08:49"
"8557","2023-03-09","INEP4","1.03","183431000","0","2023-03-09 21:43:14","2023-11-07 14:06:02"
"8558","2023-03-09","TKNO4","72.99","2948000","9","2023-03-09 21:43:22","2023-11-07 14:06:48"
"8559","2023-03-09","POMO4","3.5","946893000","6.7","2023-03-09 21:43:24","2023-11-07 14:09:19"
"8560","2023-03-09","CEDO4","3.37","10000000","0","2023-03-09 21:43:29","2023-11-07 14:05:18"
"8561","2023-03-09","TFCO4","11.32","159718000","1.6","2023-03-09 21:43:30","2023-11-07 14:10:43"
"8562","2023-03-09","KLBN4","3.89","5617890000","7.6","2023-03-09 21:43:40","2023-11-07 14:07:16"
"8563","2023-03-09","CTNM4","1.42","30636000","0","2023-03-09 21:43:48","2023-11-07 14:31:47"
"8564","2023-03-09","BALM4","9","9800000","4","2023-03-09 21:43:52","2023-11-07 14:06:40"
"8565","2023-03-09","AZUL4","14.25","348010000","0","2023-03-09 21:43:59","2023-11-07 14:05:11"
"8566","2023-03-09","RSUL4","64.92","5938710","3","2023-03-09 21:44:00","2023-11-07 14:07:44"
"8567","2023-03-09","SHUL4","4.85","357375000","5.8","2023-03-09 21:44:01","2023-11-07 14:08:14"
"8568","2023-03-09","RCSL4","0.58","254578000","0","2023-03-09 21:44:06","2023-11-07 14:04:29"
"8569","2023-03-09","WHRL4","4.51","1502790000","4.6","2023-03-09 21:44:07","2023-11-07 14:10:05"
"8570","2023-03-09","TRPL4","21.89","658883000","4.9","2023-03-09 21:44:08","2023-11-07 14:07:49"
"8571","2023-03-09","GOLL4","7.87","418653000","0","2023-03-09 21:44:12","2023-11-07 14:05:34"
"8572","2023-03-09","DOHL4","4.12","75645000","3.2","2023-03-09 21:44:15","2023-11-07 14:10:15"
"8573","2023-03-09","MGEL4","11.91","5783210","0","2023-03-09 21:44:16","2023-11-07 14:06:08"
"8574","2023-03-09","ENGI4","6.95","2039090000","3.3","2023-03-09 21:44:35","2023-11-07 14:08:03"
"8575","2023-03-09","CMIG4","10.47","2201370000","13","2023-03-09 21:44:45","2023-11-07 14:08:19"
"8576","2023-03-09","TAEE4","12","1033500000","17.2","2023-03-09 21:44:57","2023-11-07 14:08:08"
"8577","2023-03-09","EMAE4","46.61","36947000","1.9","2023-03-09 21:45:00","2023-11-07 14:11:12"
"8578","2023-03-09","SLED4","1","9635000","0","2023-03-09 21:45:02","2023-11-07 14:05:57"
"8579","2023-03-09","CLSC4","49.01","38572000","6.7","2023-03-09 21:45:09","2023-11-07 14:12:28"
"8580","2023-03-09","TELB4","12","86383000","0","2023-03-09 21:45:26","2023-11-07 14:04:36"
"8581","2023-03-09","MTSA4","42.98","8789730","6.2","2023-03-09 21:45:42","2023-11-07 14:07:04"
"8582","2023-03-09","ITSA4","8.21","9701410000","5.6","2023-03-09 21:45:43","2023-11-07 14:12:23"
"8583","2023-03-09","CTSA4","1.37","27825000","17.4","2023-03-09 21:45:44","2023-11-07 14:05:25"
"8584","2023-03-09","FESA4","54.95","88320000","9.8","2023-03-09 21:45:49","2023-11-07 14:06:57"
"8585","2023-03-09","TASA4","14.83","126634000","10.3","2023-03-09 21:45:51","2023-11-07 14:06:28"
"8586","2023-03-09","CGRA4","28.82","19346900","11.8","2023-03-09 21:45:53","2023-11-07 14:07:21"
"8587","2023-03-09","ALPA4","9.73","683062000","0","2023-03-09 21:45:59","2023-11-07 14:11:15"
"8588","2023-03-09","GEPA4","25","94433000","9.6","2023-03-09 21:46:02","2023-11-07 14:10:33"
"8589","2023-03-09","HAGA4","1.01","11900000","0","2023-03-09 21:46:12","2023-11-07 14:06:44"
"8590","2023-03-09","EUCA4","10.26","92619000","7.7","2023-03-09 21:46:12","2023-11-07 14:06:15"
"8591","2023-03-09","ARZZ3","77.7","110186000","2.4","2023-03-09 21:46:15","2023-11-07 14:11:03"
"8592","2023-03-09","DOTZ3","0.84","132068000","0","2023-03-09 21:46:17","2023-11-07 14:05:16"
"8593","2023-03-09","PETZ3","6.29","462471000","0.3","2023-03-09 21:46:18","2023-11-07 14:12:05"
"8594","2023-03-09","AGXY3","9.07","170825000","1.9","2023-03-09 21:46:20","2023-11-07 14:03:53"
"8595","2023-03-09","CURY3","12.66","291875000","5.7","2023-03-09 21:46:21","2023-11-07 14:09:27"
"8596","2023-03-09","FLRY3","14.78","521129000","5.9","2023-03-09 21:46:22","2023-11-07 14:10:36"
"8597","2023-03-09","TUPY3","26.59","144178000","1.7","2023-03-09 21:46:23","2023-11-07 14:12:31"
"8598","2023-03-09","MBLY3","2.92","106490000","0","2023-03-09 21:46:25","2023-11-07 14:04:52"
"8599","2023-03-09","SHOW3","2.53","67413000","0","2023-03-09 21:46:35","2023-11-07 14:04:23"
"8600","2023-03-09","LAVV3","5.36","199534000","11.5","2023-03-09 21:46:37","2023-11-07 14:09:05"
"8601","2023-03-09","ODPV3","11.66","552496000","2.6","2023-03-09 21:46:38","2023-11-07 14:09:50"
"8602","2023-03-09","HAPV3","1.94","7539460000","0","2023-03-09 21:46:39","2023-11-07 14:03:31"
"8603","2023-03-09","ENEV3","11.88","1584450000","0","2023-03-09 21:46:45","2023-11-07 14:10:50"
"8604","2023-03-09","ABEV3","13.6","15753800000","5.6","2023-03-09 21:46:47","2023-11-07 14:10:40"
"8605","2023-03-09","CBAV3","9.75","595833000","3.9","2023-03-09 21:46:49","2023-11-07 14:13:56"
"8606","2023-03-09","MGLU3","3.39","6748930000","0","2023-03-09 21:46:53","2023-11-07 14:03:40"
"8607","2023-03-09","ENJU3","0.96","200243000","0","2023-03-09 21:46:55","2023-11-07 14:05:00"
"8608","2023-03-09","BLAU3","30.03","179394000","2.8","2023-03-09 21:47:00","2023-11-07 14:10:20"
"8609","2023-03-09","VIVT3","39.39","1663560000","7.7","2023-03-09 21:47:01","2023-11-07 14:12:33"
"8610","2023-03-09","VITT3","11.93","143049000","3.1","2023-03-09 21:47:05","2023-11-07 14:09:40"
"8611","2023-03-09","WEST3","1","110404000","0","2023-03-09 21:47:07","2023-11-07 14:05:03"
"8612","2023-03-09","RENT3","55.96","988436000","2.1","2023-03-09 21:47:14","2023-11-07 14:11:43"
"8613","2023-03-09","MULT3","25.02","600761000","2.9","2023-03-09 21:47:17","2023-11-07 14:10:48"
"8614","2023-03-09","AFLT3","9.09","63085000","2.6","2023-03-09 21:47:18","2023-11-07 14:07:23"
"8615","2023-03-09","LIGT3","2.59","372555000","9.8","2023-03-09 21:47:23","2023-11-07 14:04:08"
"8616","2023-03-09","SMFT3","15.99","586242000","0","2023-03-09 21:47:24","2023-11-07 14:03:48"
"8617","2023-03-09","OPCT3","2.95","199960000","0","2023-03-09 21:47:32","2023-11-07 14:13:58"
"8618","2023-03-09","ENAT3","12.43","265807000","13.7","2023-03-09 21:47:33","2023-11-07 14:06:59"
